S_INFO_WINDCODE,S_INFO_NAME,S_INFO_LISTDATE,S_INFO_DELISTDATE,code
605499.SH,东鹏饮料,20210527,,605499
605500.SH,森林包装,20201222,,605500
605507.SH,国邦医药,20210802,,605507
605555.SH,德昌股份,20211021,,605555
605566.SH,福莱蒽特,20211025,,605566
605567.SH,春雪食品,20211013,,605567
605577.SH,龙版传媒,20210824,,605577
605580.SH,恒盛能源,20210819,,605580
605588.SH,冠石科技,20210812,,605588
605589.SH,圣泉集团,20210810,,605589
605598.SH,上海港湾,20210917,,605598
605599.SH,菜百股份,20210909,,605599
688001.SH,华兴源创,20190722,,688001
688002.SH,睿创微纳,20190722,,688002
688003.SH,天准科技,20190722,,688003
688004.SH,博汇科技,20200612,,688004
688005.SH,容百科技,20190722,,688005
688006.SH,杭可科技,20190722,,688006
688007.SH,光峰科技,20190722,,688007
688008.SH,澜起科技,20190722,,688008
688009.SH,中国通号,20190722,,688009
688010.SH,福光股份,20190722,,688010
688011.SH,新光光电,20190722,,688011
688012.SH,中微公司,20190722,,688012
688013.SH,天臣医疗,20200928,,688013
688015.SH,交控科技,20190722,,688015
688016.SH,心脉医疗,20190722,,688016
688017.SH,绿的谐波,20200828,,688017
688018.SH,乐鑫科技,20190722,,688018
688019.SH,安集科技,20190722,,688019
688020.SH,方邦股份,20190722,,688020
688021.SH,奥福环保,20191106,,688021
688022.SH,瀚川智能,20190722,,688022
688023.SH,安恒信息,20191105,,688023
688025.SH,杰 普 特,20191031,,688025
688026.SH,洁特生物,20200122,,688026
688027.SH,国盾量子,20200709,,688027
688028.SH,沃 尔 德,20190722,,688028
688029.SH,南微医学,20190722,,688029
688030.SH,山石网科,20190930,,688030
688031.SH,星环科技,20221018,,688031
688032.SH,禾迈股份,20211220,,688032
688033.SH,天宜上佳,20190722,,688033
688035.SH,德邦科技,20220919,,688035
688036.SH,传音控股,20190930,,688036
688037.SH,芯 源 微,20191216,,688037
688038.SH,中科通达,20210713,,688038
688039.SH,当虹科技,20191211,,688039
688041.SH,海光信息,20220812,,688041
688045.SH,必 易 微,20220526,,688045
688046.SH,药康生物,20220425,,688046
688047.SH,龙芯中科,20220624,,688047
688048.SH,长光华芯,20220401,,688048
688049.SH,炬芯科技,20211129,,688049
688050.SH,爱博医疗,20200729,,688050
688051.SH,佳华科技,20200320,,688051
688052.SH,纳 芯 微,20220422,,688052
688053.SH,思 科 瑞,20220708,,688053
688055.SH,龙腾光电,20200817,,688055
688056.SH,莱伯泰科,20200902,,688056
688057.SH,金 达 莱,20201111,,688057
688058.SH,宝 兰 德,20191101,,688058
688059.SH,华锐精密,20210208,,688059
688060.SH,云涌科技,20200710,,688060
688061.SH,灿瑞科技,20221018,,688061
688062.SH,迈威生物,20220118,,688062
688063.SH,派能科技,20201230,,688063
688065.SH,凯赛生物,20200812,,688065
688066.SH,航天宏图,20190722,,688066
688067.SH,爱威科技,20210616,,688067
688068.SH,热景生物,20190930,,688068
688069.SH,德 林 海,20200722,,688069
688070.SH,纵横股份,20210210,,688070
688071.SH,华依科技,20210729,,688071
688072.SH,拓荆科技,20220420,,688072
688073.SH,毕得医药,20221011,,688073
688075.SH,安旭生物,20211118,,688075
688076.SH,诺泰生物,20210520,,688076
688077.SH,大 地 熊,20200722,,688077
688078.SH,龙软科技,20191230,,688078
688079.SH,美 迪 凯,20210302,,688079
688080.SH,映 翰 通,20200212,,688080
688081.SH,兴图新科,20200106,,688081
688082.SH,盛美上海,20211118,,688082
688083.SH,中望软件,20210311,,688083
688085.SH,三友医疗,20200409,,688085
688086.SH,*ST 紫晶,20200226,,688086
688087.SH,英科再生,20210709,,688087
688088.SH,虹软科技,20190722,,688088
688089.SH,嘉 必 优,20191219,,688089
688090.SH,瑞松科技,20200217,,688090
688091.SH,上海谊众,20210909,,688091
688092.SH,爱科科技,20210319,,688092
688093.SH,世华科技,20200930,,688093
688095.SH,福昕软件,20200908,,688095
688096.SH,京源环保,20200409,,688096
688097.SH,博众精工,20210512,,688097
688098.SH,申联生物,20191028,,688098
688099.SH,晶晨股份,20190808,,688099
688100.SH,威胜信息,20200121,,688100
688101.SH,三 达 膜,20191115,,688101
688102.SH,斯瑞新材,20220316,,688102
688103.SH,国力股份,20210910,,688103
688105.SH,诺 唯 赞,20211115,,688105
688106.SH,金宏气体,20200616,,688106
688107.SH,安路科技,20211112,,688107
688108.SH,赛诺医疗,20191030,,688108
688109.SH,品茗科技,20210330,,688109
688110.SH,东芯股份,20211210,,688110
688111.SH,金山办公,20191118,,688111
688112.SH,鼎阳科技,20211201,,688112
688113.SH,联测科技,20210506,,688113
688114.SH,华大智造,20220909,,688114
688115.SH,思 林 杰,20220314,,688115
688116.SH,天奈科技,20190925,,688116
688117.SH,圣诺生物,20210603,,688117
688118.SH,普元信息,20191204,,688118
688119.SH,中钢洛耐,20220606,,688119
688120.SH,华海清科,20220608,,688120
688121.SH,卓然股份,20210906,,688121
688122.SH,西部超导,20190722,,688122
688123.SH,聚辰股份,20191223,,688123
688125.SH,安达智能,20220415,,688125
688126.SH,沪硅产业,20200420,,688126
688127.SH,蓝特光学,20200921,,688127
688128.SH,中国电研,20191105,,688128
688129.SH,东来技术,20201023,,688129
688130.SH,晶 华 微,20220729,,688130
688131.SH,皓元医药,20210608,,688131
688132.SH,邦彦技术,20220923,,688132
688133.SH,泰坦科技,20201030,,688133
688135.SH,利扬芯片,20201111,,688135
688136.SH,科兴制药,20201214,,688136
688137.SH,近岸蛋白,20220929,,688137
688138.SH,清溢光电,20191120,,688138
688139.SH,海尔生物,20191025,,688139
688148.SH,芳源股份,20210806,,688148
688150.SH,莱特光电,20220318,,688150
688151.SH,华强科技,20211206,,688151
688152.SH,麒麟信安,20221028,,688152
688153.SH,唯捷创芯,20220412,,688153
688155.SH,先惠技术,20200811,,688155
688156.SH,路德环境,20200922,,688156
688157.SH,松井股份,20200609,,688157
688158.SH,优 刻 得,20200120,,688158
688159.SH,有方科技,20200123,,688159
688160.SH,步科股份,20201112,,688160
688161.SH,威高骨科,20210630,,688161
688162.SH,巨一科技,20211110,,688162
688163.SH,赛伦生物,20220311,,688163
688165.SH,埃 夫 特,20200715,,688165
688166.SH,博瑞医药,20191108,,688166
688167.SH,炬光科技,20211224,,688167
688168.SH,安 博 通,20190906,,688168
688169.SH,石头科技,20200221,,688169
688170.SH,德龙激光,20220429,,688170
688171.SH,纬德信息,20220127,,688171
688173.SH,希 荻 微,20220121,,688173
688175.SH,高凌信息,20220315,,688175
688176.SH,亚虹医药,20220107,,688176
688177.SH,百 奥 泰,20200221,,688177
688178.SH,万 德 斯,20200114,,688178
688179.SH,阿 拉 丁,20201026,,688179
688180.SH,君实生物,20200715,,688180
688181.SH,八亿时空,20200106,,688181
688182.SH,灿勤科技,20211116,,688182
688183.SH,生益电子,20210225,,688183
688184.SH,帕瓦股份,20220919,,688184
688185.SH,康 希 诺,20200813,,688185
688186.SH,广大特材,20200211,,688186
688187.SH,时代电气,20210907,,688187
688188.SH,柏楚电子,20190808,,688188
688189.SH,南新制药,20200326,,688189
688190.SH,云路股份,20211126,,688190
688191.SH,智洋创新,20210408,,688191
688192.SH,迪哲医药,20211210,,688192
688193.SH,仁度生物,20220330,,688193
688195.SH,腾景科技,20210326,,688195
688196.SH,卓越新能,20191121,,688196
688197.SH,首药控股,20220323,,688197
688198.SH,佰仁医疗,20191209,,688198
688199.SH,久日新材,20191105,,688199
688200.SH,华峰测控,20200218,,688200
688201.SH,信安世纪,20210421,,688201
688202.SH,美 迪 西,20191105,,688202
688203.SH,海正生材,20220816,,688203
688205.SH,德 科 立,20220809,,688205
688206.SH,概伦电子,20211228,,688206
688207.SH,格灵深瞳,20220317,,688207
688208.SH,道通科技,20200213,,688208
688209.SH,英 集 芯,20220419,,688209
688210.SH,统联精密,20211227,,688210
688211.SH,中科微至,20211026,,688211
688212.SH,澳华内镜,20211115,,688212
688213.SH,思 特 威,20220520,,688213
688215.SH,瑞晟智能,20200828,,688215
688216.SH,气派科技,20210623,,688216
688217.SH,睿昂基因,20210517,,688217
688218.SH,江苏北人,20191211,,688218
688219.SH,会通股份,20201118,,688219
688220.SH,翱捷科技,20220114,,688220
688221.SH,前沿生物,20201028,,688221
688222.SH,成都先导,20200416,,688222
688223.SH,晶科能源,20220126,,688223
688225.SH,亚信安全,20220209,,688225
688226.SH,威腾电气,20210707,,688226
688227.SH,品高股份,20211230,,688227
688228.SH,开 普 云,20200327,,688228
688229.SH,博睿数据,20200817,,688229
688230.SH,芯导科技,20211201,,688230
688231.SH,隆达股份,20220722,,688231
688232.SH,新点软件,20211117,,688232
688233.SH,神工股份,20200221,,688233
688234.SH,天岳先进,20220112,,688234
688235.SH,百济神州,20211215,,688235
688236.SH,春立医疗,20211230,,688236
688237.SH,超卓航科,20220701,,688237
688238.SH,和元生物,20220322,,688238
688239.SH,航宇科技,20210705,,688239
688244.SH,永信至诚,20221019,,688244
688246.SH,嘉和美康,20211214,,688246
688247.SH,宣泰医药,20220825,,688247
688248.SH,南网科技,20211222,,688248
688251.SH,井松智能,20220606,,688251
688252.SH,天 德 钰,20220927,,688252
688253.SH,英 诺 特,20220728,,688253
688255.SH,凯 尔 达,20211025,,688255
688256.SH,寒 武 纪,20200720,,688256
688257.SH,新锐股份,20211027,,688257
688258.SH,卓易信息,20191209,,688258
688259.SH,创耀科技,20220112,,688259
688260.SH,昀冢科技,20210406,,688260
688261.SH,东微半导,20220210,,688261
688262.SH,国芯科技,20220106,,688262
688265.SH,南模生物,20211228,,688265
688266.SH,泽璟制药,20200123,,688266
688267.SH,中 触 媒,20220216,,688267
688268.SH,华特气体,20191226,,688268
688269.SH,凯立新材,20210609,,688269
688270.SH,臻镭科技,20220127,,688270
688271.SH,联影医疗,20220822,,688271
688272.SH,富 吉 瑞,20211018,,688272
688273.SH,麦 澜 德,20220811,,688273
688275.SH,万润新能,20220929,,688275
688276.SH,百克生物,20210625,,688276
688277.SH,天 智 航,20200707,,688277
688278.SH,特宝生物,20200117,,688278
688279.SH,峰岹科技,20220420,,688279
688280.SH,精进电动,20211027,,688280
688281.SH,华秦科技,20220307,,688281
688282.SH,理工导航,20220318,,688282
688283.SH,坤恒顺维,20220215,,688283
688285.SH,高铁电气,20211020,,688285
688286.SH,敏芯股份,20200810,,688286
688287.SH,观典防务,20220525,,688287
688288.SH,鸿泉物联,20191106,,688288
688289.SH,圣湘生物,20200828,,688289
688290.SH,景业智能,20220429,,688290
688291.SH,金 橙 子,20221026,,688291
688292.SH,浩瀚深度,20220818,,688292
688293.SH,奥 浦 迈,20220902,,688293
688295.SH,中复神鹰,20220406,,688295
688296.SH,和达科技,20210727,,688296
688297.SH,中无人机,20220629,,688297
688298.SH,东方生物,20200205,,688298
688299.SH,长阳科技,20191106,,688299
688300.SH,联瑞新材,20191115,,688300
688301.SH,奕瑞科技,20200918,,688301
688302.SH,海创药业,20220412,,688302
688303.SH,大全能源,20210722,,688303
688305.SH,科德数控,20210709,,688305
688306.SH,均普智能,20220322,,688306
688308.SH,欧 科 亿,20201210,,688308
688309.SH,*ST 恒誉,20200714,,688309
688310.SH,迈得医疗,20191203,,688310
688311.SH,盟升电子,20200731,,688311
688312.SH,燕麦科技,20200608,,688312
688313.SH,仕佳光子,20200812,,688313
688314.SH,康拓医疗,20210518,,688314
688315.SH,诺禾致源,20210413,,688315
688316.SH,青云科技,20210316,,688316
688317.SH,之江生物,20210118,,688317
688318.SH,财富趋势,20200427,,688318
688319.SH,欧林生物,20210608,,688319
688320.SH,禾川科技,20220428,,688320
688321.SH,微芯生物,20190812,,688321
688322.SH,奥比中光,20220707,,688322
688323.SH,瑞 华 泰,20210428,,688323
688325.SH,赛微微电,20220422,,688325
688326.SH,经纬恒润,20220419,,688326
688327.SH,云从科技,20220527,,688327
688328.SH,深 科 达,20210309,,688328
688329.SH,艾隆科技,20210329,,688329
688330.SH,宏 力 达,20201015,,688330
688331.SH,荣昌生物,20220331,,688331
688332.SH,中科蓝讯,20220715,,688332
688333.SH,铂 力 特,20190722,,688333
688335.SH,复洁环保,20200817,,688335
688336.SH,三生国健,20200722,,688336
688337.SH,普源精电,20220408,,688337
688338.SH,赛科希德,20200806,,688338
688339.SH,亿 华 通,20200810,,688339
688345.SH,博 力 威,20210611,,688345
688348.SH,昱能科技,20220608,,688348
688349.SH,三一重能,20220622,,688349
688350.SH,富淼科技,20210128,,688350
688351.SH,微电生理,20220831,,688351
688353.SH,华盛锂电,20220713,,688353
688355.SH,明志科技,20210512,,688355
688356.SH,键凯科技,20200826,,688356
688357.SH,建龙微纳,20191204,,688357
688358.SH,祥生医疗,20191203,,688358
688359.SH,三孚新科,20210521,,688359
688360.SH,德马科技,20200602,,688360
688362.SH,Ｃ 甬 矽,20221116,,688362
688363.SH,华熙生物,20191106,,688363
688365.SH,光云科技,20200429,,688365
688366.SH,昊海生科,20191030,,688366
688367.SH,工大高科,20210628,,688367
688368.SH,晶丰明源,20191014,,688368
688369.SH,致远互联,20191031,,688369
688370.SH,丛麟科技,20220825,,688370
688371.SH,菲 沃 泰,20220802,,688371
688372.SH,伟测科技,20221026,,688372
688373.SH,盟科药业,20220805,,688373
688375.SH,国博电子,20220722,,688375
688376.SH,Ｃ 美 埃,20221118,,688376
688377.SH,迪 威 尔,20200708,,688377
688378.SH,奥 来 德,20200903,,688378
688379.SH,华光新材,20200819,,688379
688380.SH,中微半导,20220805,,688380
688381.SH,帝 奥 微,20220823,,688381
688382.SH,益方生物,20220725,,688382
688383.SH,新 益 昌,20210428,,688383
688385.SH,复旦微电,20210804,,688385
688386.SH,泛亚微透,20201016,,688386
688387.SH,信科移动,20220926,,688387
688388.SH,嘉元科技,20190722,,688388
688389.SH,普门科技,20191105,,688389
688390.SH,固 德 威,20200904,,688390
688391.SH,钜泉科技,20220913,,688391
688392.SH,骄成超声,20220927,,688392
688393.SH,安 必 平,20200820,,688393
688395.SH,正弦电气,20210429,,688395
688396.SH,华 润 微,20200227,,688396
688398.SH,赛特新材,20200211,,688398
688399.SH,硕世生物,20191205,,688399
688400.SH,凌 云 光,20220706,,688400
688401.SH,路维光电,20220817,,688401
688403.SH,汇成股份,20220818,,688403
688408.SH,中 信 博,20200828,,688408
688409.SH,富创精密,20221010,,688409
688416.SH,恒烁股份,20220829,,688416
688418.SH,震有科技,20200722,,688418
688419.SH,耐科装备,20221107,,688419
688425.SH,铁建重工,20210622,,688425
688426.SH,康为世纪,20221025,,688426
688428.SH,诺诚健华,20220921,,688428
688432.SH,有 研 硅,20221110,,688432
688439.SH,振华风光,20220826,,688439
688448.SH,磁谷科技,20220921,,688448
688455.SH,科捷智能,20220915,,688455
688456.SH,有研粉材,20210317,,688456
688459.SH,哈铁科技,20221012,,688459
688466.SH,金科环境,20200508,,688466
688468.SH,科美诊断,20210409,,688468
688488.SH,艾迪药业,20200720,,688488
688499.SH,利 元 亨,20210701,,688499
688500.SH,慧辰股份,20200716,,688500
688501.SH,青达环保,20210716,,688501
688505.SH,复旦张江,20200619,,688505
688508.SH,芯 朋 微,20200722,,688508
688509.SH,正元地信,20210730,,688509
688510.SH,航亚科技,20201216,,688510
688511.SH,天微电子,20210730,,688511
688513.SH,苑东生物,20200902,,688513
688516.SH,奥 特 维,20200521,,688516
688517.SH,金冠电气,20210618,,688517
688518.SH,联赢激光,20200622,,688518
688519.SH,南亚新材,20200818,,688519
688520.SH,神州细胞,20200622,,688520
688521.SH,芯原股份,20200818,,688521
688526.SH,科前生物,20200922,,688526
688528.SH,秦川物联,20200701,,688528
688529.SH,豪森股份,20201109,,688529
688533.SH,上声电子,20210419,,688533
688536.SH,思 瑞 浦,20200921,,688536
688538.SH,和辉光电,20210528,,688538
688550.SH,瑞联新材,20200902,,688550
688551.SH,科 威 尔,20200910,,688551
688553.SH,汇宇制药,20211026,,688553
688555.SH,*ST 泽达,20200623,,688555
688556.SH,高测股份,20200807,,688556
688557.SH,兰剑智能,20201202,,688557
688558.SH,国盛智科,20200630,,688558
688559.SH,海 目 星,20200909,,688559
688560.SH,明冠新材,20201224,,688560
688561.SH,奇 安 信,20200722,,688561
688565.SH,力源科技,20210513,,688565
688566.SH,吉 贝 尔,20200518,,688566
688567.SH,孚能科技,20200717,,688567
688568.SH,中科星图,20200708,,688568
688569.SH,铁科轨道,20200831,,688569
688571.SH,杭华股份,20201211,,688571
688575.SH,亚 辉 龙,20210517,,688575
688577.SH,浙海德曼,20200916,,688577
688578.SH,艾 力 斯,20201202,,688578
688579.SH,山大地纬,20200717,,688579
688580.SH,伟思医疗,20200721,,688580
688585.SH,上纬新材,20200928,,688585
688586.SH,江航装备,20200731,,688586
688588.SH,凌志软件,20200511,,688588
688589.SH,力 合 微,20200722,,688589
688590.SH,新致软件,20201207,,688590
688595.SH,芯海科技,20200928,,688595
688596.SH,正帆科技,20200820,,688596
688597.SH,煜邦电力,20210617,,688597
688598.SH,金博股份,20200518,,688598
688599.SH,天合光能,20200610,,688599
688600.SH,皖仪科技,20200703,,688600
688601.SH,力 芯 微,20210628,,688601
688606.SH,奥泰生物,20210325,,688606
688607.SH,康众医疗,20210201,,688607
688608.SH,恒玄科技,20201216,,688608
688609.SH,九联科技,20210323,,688609
688611.SH,杭州柯林,20210412,,688611
688613.SH,奥精医疗,20210521,,688613
688616.SH,西力科技,20210318,,688616
688617.SH,惠泰医疗,20210107,,688617
688618.SH,三旺通信,20201230,,688618
688619.SH,罗 普 特,20210223,,688619
688621.SH,阳光诺和,20210621,,688621
688622.SH,禾信仪器,20210913,,688622
688625.SH,呈和科技,20210607,,688625
688626.SH,翔宇医疗,20210331,,688626
688628.SH,优 利 德,20210201,,688628
688630.SH,芯碁微装,20210401,,688630
688633.SH,星球石墨,20210324,,688633
688636.SH,智 明 达,20210408,,688636
